Userid,User_os,90days_purchase_time,90days_per_purchase_price,90days_purchase_amount,90days_coupon_time,90days_coupon_ratio,Last_purchase_day,group,is_add
6682,Android,7,121,847,5,0.714285714,21,对照组,0
6683,iOS,6,93,558,0,0.0,30,对照组,0
6684,iOS,2,165,330,2,1.0,80,对照组,0
6685,Android,7,97,679,2,0.285714286,30,对照组,0
6686,Android,2,126,252,0,0.0,53,对照组,0
6687,Android,5,148,740,3,0.6,19,对照组,0
6688,Android,10,80,800,0,0.0,15,对照组,0
6689,Android,6,304,1824,0,0.0,62,对照组,0
6690,iOS,3,85,255,2,0.666666667,40,对照组,0
6691,iOS,2,123,246,2,1.0,6,对照组,0
6692,iOS,1,146,146,0,0.0,85,对照组,0
6693,Android,3,309,927,0,0.0,86,对照组,0
6694,Android,1,183,183,0,0.0,42,对照组,0
6695,Android,2,205,410,1,0.5,83,对照组,0
6696,Android,1,327,327,0,0.0,73,对照组,1
6697,iOS,2,75,150,1,0.5,32,对照组,0
6698,iOS,3,253,759,0,0.0,44,对照组,0
6699,Android,3,68,204,2,0.666666667,5,对照组,0
6700,iOS,2,214,428,2,1.0,47,对照组,0
6701,iOS,6,131,786,6,1.0,15,对照组,0
6702,Android,2,289,578,1,0.5,72,对照组,0
6703,Android,2,215,430,2,1.0,81,对照组,0
6704,Android,3,218,654,1,0.333333333,75,对照组,1
6705,Android,11,138,1518,9,0.818181818,35,对照组,1
6706,Android,3,194,582,1,0.333333333,63,对照组,0
6707,Android,2,149,298,0,0.0,70,对照组,1
6708,iOS,1,165,165,0,0.0,28,对照组,0
6709,iOS,2,238,476,1,0.5,66,对照组,1
6710,Android,3,270,810,0,0.0,3,对照组,0
6711,iOS,2,182,364,1,0.5,20,对照组,1
6712,Android,1,117,117,0,0.0,59,对照组,0
6713,Android,1,108,108,0,0.0,32,对照组,1
6714,Android,8,87,696,7,0.875,71,对照组,0
6715,Android,7,144,1008,2,0.285714286,62,对照组,0
6716,iOS,1,307,307,0,0.0,48,对照组,0
6717,Android,4,149,596,3,0.75,12,对照组,1
6718,iOS,1,355,355,0,0.0,54,对照组,1
6719,Android,7,241,1687,3,0.428571429,75,对照组,0
6720,Android,3,157,471,1,0.333333333,2,对照组,0
6721,Android,5,139,695,3,0.6,40,对照组,1
6722,iOS,1,118,118,0,0.0,78,对照组,0
6723,Android,4,148,592,0,0.0,6,对照组,0
6724,Android,3,311,933,0,0.0,8,对照组,0
6725,Android,5,105,525,5,1.0,85,对照组,0
6726,iOS,5,213,1065,3,0.6,63,对照组,0
6727,iOS,3,50,150,0,0.0,61,对照组,0
6728,iOS,2,96,192,2,1.0,81,对照组,0
6729,Android,5,363,1815,3,0.6,22,对照组,1
6730,iOS,3,147,441,1,0.333333333,78,对照组,0
6731,Android,1,95,95,0,0.0,16,对照组,1
6732,iOS,1,225,225,0,0.0,26,对照组,1
6733,iOS,1,235,235,0,0.0,71,对照组,0
6734,Android,2,166,332,1,0.5,34,对照组,0
6735,iOS,6,115,690,4,0.666666667,9,对照组,0
6736,Android,3,101,303,2,0.666666667,67,对照组,0
6737,Android,2,167,334,1,0.5,25,对照组,0
6738,iOS,5,152,760,2,0.4,86,对照组,1
6739,Android,2,88,176,2,1.0,71,对照组,0
6740,Android,3,154,462,0,0.0,56,对照组,0
6741,iOS,2,124,248,1,0.5,15,对照组,0
6742,iOS,5,232,1160,0,0.0,50,对照组,0
6743,Android,1,215,215,0,0.0,85,对照组,0
6744,iOS,1,79,79,0,0.0,72,对照组,1
6745,Android,1,120,120,0,0.0,19,对照组,0
6746,Android,2,126,252,0,0.0,68,对照组,0
6747,iOS,6,225,1350,3,0.5,25,对照组,1
6748,iOS,2,218,436,1,0.5,84,对照组,0
6749,iOS,2,179,358,2,1.0,51,对照组,0
6750,iOS,5,152,760,1,0.2,17,对照组,0
6751,Android,6,107,642,4,0.666666667,32,对照组,0
6752,Android,3,136,408,0,0.0,19,对照组,1
6753,iOS,4,150,600,0,0.0,30,对照组,1
6754,iOS,1,115,115,0,0.0,33,对照组,0
6755,Android,7,75,525,0,0.0,13,对照组,0
6756,Android,12,271,3252,10,0.833333333,39,对照组,0
6757,Android,4,186,744,0,0.0,71,对照组,0
6758,Android,1,144,144,0,0.0,18,对照组,0
6759,iOS,2,285,570,1,0.5,36,对照组,0
6760,Android,4,54,216,3,0.75,65,对照组,0
6761,Android,2,106,212,1,0.5,37,对照组,1
6762,iOS,7,173,1211,2,0.285714286,39,对照组,0
6763,Android,4,141,564,1,0.25,5,对照组,0
6764,Android,2,121,242,0,0.0,87,对照组,0
6765,iOS,3,162,486,1,0.333333333,31,对照组,0
6766,iOS,1,85,85,0,0.0,86,对照组,0
6767,iOS,2,128,256,2,1.0,48,对照组,0
6768,Android,2,89,178,1,0.5,80,对照组,0
6769,Android,6,106,636,0,0.0,69,对照组,0
6770,iOS,12,118,1416,7,0.583333333,14,对照组,0
6771,iOS,1,91,91,0,0.0,34,对照组,0
6772,Android,1,173,173,0,0.0,74,对照组,0
6773,iOS,2,96,192,1,0.5,55,对照组,0
6774,iOS,1,202,202,0,0.0,30,对照组,0
6775,iOS,3,30,90,2,0.666666667,71,对照组,0
6776,Android,5,66,330,0,0.0,48,对照组,0
6777,Android,8,142,1136,0,0.0,5,对照组,0
6778,Android,3,174,522,1,0.333333333,25,对照组,0
6779,Android,2,234,468,2,1.0,39,对照组,1
6780,Android,1,89,89,0,0.0,75,对照组,0
6781,Android,3,209,627,1,0.333333333,84,对照组,0
6782,iOS,3,135,405,1,0.333333333,18,对照组,0
6783,Android,4,132,528,1,0.25,85,对照组,1
6784,Android,2,234,468,1,0.5,88,对照组,1
6785,iOS,2,244,488,2,1.0,16,对照组,0
6786,Android,1,229,229,0,0.0,13,对照组,0
6787,Android,1,324,324,0,0.0,30,对照组,0
6788,iOS,1,202,202,0,0.0,60,对照组,0
6789,iOS,1,80,80,0,0.0,24,对照组,0
6790,iOS,3,196,588,3,1.0,87,对照组,1
6791,Android,2,118,236,1,0.5,77,对照组,1
6792,iOS,2,323,646,0,0.0,78,对照组,0
6793,Android,1,234,234,0,0.0,76,对照组,1
6794,Android,1,120,120,0,0.0,86,对照组,0
6795,Android,8,245,1960,0,0.0,10,对照组,0
6796,Android,1,121,121,0,0.0,78,对照组,0
6797,iOS,2,130,260,1,0.5,40,对照组,0
6798,iOS,1,139,139,0,0.0,8,对照组,0
6799,Android,5,84,420,3,0.6,58,对照组,0
6800,iOS,3,179,537,0,0.0,43,对照组,0
6801,Android,2,194,388,0,0.0,30,对照组,0
6802,Android,2,129,258,2,1.0,52,对照组,1
6803,Android,9,157,1413,2,0.222222222,3,对照组,0
6804,iOS,3,134,402,2,0.666666667,24,对照组,1
6805,Android,2,110,220,1,0.5,53,对照组,0
6806,Android,1,83,83,0,0.0,21,对照组,0
6807,iOS,1,154,154,0,0.0,76,对照组,0
6808,iOS,2,221,442,0,0.0,38,对照组,0
6809,iOS,3,242,726,0,0.0,69,对照组,0
6810,iOS,6,111,666,4,0.666666667,76,对照组,0
6811,Android,1,127,127,0,0.0,59,对照组,0
6812,iOS,1,128,128,0,0.0,28,对照组,1
6813,Android,2,81,162,2,1.0,11,对照组,0
6814,iOS,3,211,633,2,0.666666667,20,对照组,1
6815,iOS,2,123,246,0,0.0,22,对照组,0
6816,iOS,2,124,248,0,0.0,25,对照组,0
6817,iOS,4,218,872,2,0.5,69,对照组,1
6818,iOS,1,194,194,0,0.0,18,对照组,0
6819,iOS,5,169,845,3,0.6,69,对照组,0
6820,Android,4,156,624,3,0.75,29,对照组,0
6821,iOS,2,212,424,2,1.0,37,对照组,1
6822,iOS,8,200,1600,2,0.25,67,对照组,1
6823,iOS,8,162,1296,2,0.25,39,对照组,0
6824,iOS,5,97,485,2,0.4,11,对照组,0
6825,Android,1,181,181,0,0.0,89,对照组,0
6826,iOS,8,186,1488,3,0.375,81,对照组,0
6827,iOS,5,86,430,1,0.2,25,对照组,0
6828,iOS,11,115,1265,3,0.272727273,52,对照组,0
6829,iOS,6,278,1668,2,0.333333333,14,对照组,1
6830,Android,8,350,2800,4,0.5,49,对照组,0
6831,iOS,5,333,1665,2,0.4,85,对照组,0
6832,Android,7,122,854,3,0.428571429,20,对照组,0
6833,iOS,11,54,594,7,0.636363636,5,对照组,1
6834,Android,3,124,372,1,0.333333333,28,对照组,0
6835,Android,1,136,136,0,0.0,25,对照组,1
6836,iOS,2,93,186,1,0.5,90,对照组,0
6837,iOS,4,88,352,0,0.0,14,对照组,0
6838,Android,3,295,885,1,0.333333333,32,对照组,0
6839,Android,1,221,221,0,0.0,84,对照组,1
6840,iOS,1,157,157,0,0.0,68,对照组,1
6841,Android,2,122,244,2,1.0,2,对照组,0
6842,Android,5,213,1065,4,0.8,13,对照组,0
6843,Android,8,198,1584,4,0.5,56,对照组,1
6844,iOS,5,141,705,1,0.2,83,对照组,0
6845,Android,6,90,540,4,0.666666667,34,对照组,0
6846,Android,3,163,489,0,0.0,37,对照组,0
6847,Android,1,115,115,0,0.0,25,对照组,1
6848,iOS,2,165,330,1,0.5,36,对照组,0
6849,iOS,2,159,318,0,0.0,23,对照组,0
6850,Android,2,58,116,0,0.0,54,对照组,0
6851,iOS,3,169,507,1,0.333333333,90,对照组,0
6852,Android,4,136,544,4,1.0,89,对照组,1
6853,iOS,5,154,770,1,0.2,83,对照组,1
6854,iOS,2,108,216,0,0.0,2,对照组,1
6855,Android,1,121,121,0,0.0,62,对照组,0
6856,iOS,2,154,308,2,1.0,78,对照组,0
6857,iOS,3,130,390,0,0.0,38,对照组,0
6858,iOS,6,82,492,0,0.0,14,对照组,0
6859,Android,2,130,260,2,1.0,70,对照组,1
6860,iOS,4,172,688,2,0.5,79,对照组,0
6861,iOS,3,320,960,2,0.666666667,51,对照组,0
6862,Android,3,126,378,1,0.333333333,30,对照组,0
6863,iOS,5,130,650,3,0.6,25,对照组,0
6864,iOS,2,144,288,0,0.0,60,对照组,1
6865,iOS,2,139,278,1,0.5,67,对照组,1
6866,iOS,3,125,375,3,1.0,27,对照组,0
6867,iOS,2,160,320,0,0.0,88,对照组,0
6868,Android,4,399,1596,3,0.75,28,对照组,0
6869,Android,2,100,200,1,0.5,49,对照组,0
6870,iOS,3,95,285,0,0.0,40,对照组,0
6871,iOS,3,74,222,0,0.0,68,对照组,0
6872,iOS,3,99,297,2,0.666666667,35,对照组,0
6873,Android,2,260,520,1,0.5,23,对照组,0
6874,Android,2,134,268,2,1.0,43,对照组,0
6875,iOS,3,289,867,1,0.333333333,58,对照组,1
6876,iOS,3,191,573,0,0.0,43,对照组,0
6877,Android,3,268,804,2,0.666666667,29,对照组,0
6878,iOS,9,248,2232,7,0.777777778,47,对照组,0
6879,Android,1,161,161,0,0.0,23,对照组,0
6880,Android,3,177,531,2,0.666666667,38,对照组,1
6881,iOS,1,86,86,0,0.0,41,对照组,0
6882,Android,4,143,572,2,0.5,26,对照组,0
6883,iOS,1,188,188,0,0.0,21,对照组,1
6884,iOS,2,176,352,2,1.0,82,对照组,0
6885,iOS,2,271,542,1,0.5,26,对照组,0
6886,iOS,3,156,468,0,0.0,57,对照组,0
6887,iOS,2,139,278,2,1.0,58,对照组,0
6888,iOS,2,125,250,1,0.5,5,对照组,1
6889,Android,7,184,1288,1,0.142857143,56,对照组,0
6890,Android,3,65,195,0,0.0,54,对照组,0
6891,Android,2,160,320,0,0.0,22,对照组,0
6892,Android,2,299,598,0,0.0,23,对照组,0
6893,iOS,9,182,1638,7,0.777777778,37,对照组,1
6894,Android,2,143,286,2,1.0,22,对照组,0
6895,Android,2,167,334,2,1.0,86,对照组,0
6896,Android,2,91,182,0,0.0,72,对照组,0
6897,iOS,2,101,202,1,0.5,16,对照组,1
6898,Android,2,90,180,1,0.5,4,对照组,1
6899,iOS,1,170,170,0,0.0,17,对照组,0
6900,Android,1,223,223,0,0.0,28,对照组,0
6901,iOS,2,114,228,1,0.5,44,对照组,0
6902,iOS,4,267,1068,4,1.0,85,对照组,0
6903,Android,2,269,538,2,1.0,34,对照组,0
6904,iOS,2,226,452,0,0.0,29,对照组,0
6905,iOS,7,225,1575,4,0.571428571,43,对照组,0
6906,Android,7,110,770,6,0.857142857,64,对照组,0
6907,Android,2,100,200,2,1.0,49,对照组,0
6908,Android,2,204,408,2,1.0,50,对照组,0
6909,iOS,1,78,78,0,0.0,51,对照组,0
6910,iOS,4,104,416,2,0.5,76,对照组,0
6911,iOS,2,231,462,1,0.5,54,对照组,1
6912,Android,2,224,448,1,0.5,77,对照组,0
6913,iOS,2,135,270,2,1.0,27,对照组,1
6914,iOS,2,125,250,2,1.0,21,对照组,0
6915,iOS,3,164,492,0,0.0,21,对照组,1
6916,iOS,1,71,71,0,0.0,81,对照组,0
6917,iOS,5,162,810,2,0.4,69,对照组,0
6918,iOS,2,138,276,1,0.5,24,对照组,1
6919,iOS,2,120,240,2,1.0,8,对照组,1
6920,Android,1,166,166,0,0.0,52,对照组,1
6921,Android,3,133,399,0,0.0,21,对照组,0
6922,Android,2,141,282,0,0.0,13,对照组,0
6923,iOS,3,97,291,2,0.666666667,53,对照组,0
6924,iOS,8,80,640,7,0.875,23,对照组,0
6925,Android,3,143,429,1,0.333333333,85,对照组,0
6926,iOS,2,251,502,2,1.0,77,对照组,0
6927,Android,2,158,316,2,1.0,9,对照组,0
6928,iOS,4,129,516,1,0.25,23,对照组,1
6929,iOS,7,102,714,5,0.714285714,38,对照组,0
6930,Android,3,165,495,2,0.666666667,89,对照组,0
6931,Android,4,152,608,3,0.75,88,对照组,0
6932,Android,4,137,548,1,0.25,33,对照组,0
6933,Android,7,291,2037,6,0.857142857,4,对照组,0
6934,Android,1,137,137,0,0.0,19,对照组,0
6935,iOS,4,142,568,2,0.5,36,对照组,1
6936,iOS,5,131,655,0,0.0,22,对照组,0
6937,iOS,1,77,77,0,0.0,54,对照组,0
6938,Android,1,163,163,0,0.0,40,对照组,1
6939,Android,1,145,145,0,0.0,69,对照组,0
6940,Android,2,165,330,1,0.5,52,对照组,1
6941,Android,2,326,652,0,0.0,42,对照组,0
6942,Android,3,156,468,0,0.0,50,对照组,1
6943,Android,5,35,175,2,0.4,83,对照组,0
6944,iOS,6,142,852,2,0.333333333,20,对照组,0
6945,iOS,2,167,334,1,0.5,25,对照组,1
6946,iOS,2,134,268,0,0.0,86,对照组,0
6947,iOS,7,176,1232,0,0.0,47,对照组,0
6948,iOS,4,170,680,3,0.75,21,对照组,0
6949,Android,3,131,393,1,0.333333333,28,对照组,0
6950,Android,4,129,516,1,0.25,82,对照组,0
6951,Android,3,274,822,0,0.0,43,对照组,1
6952,Android,4,145,580,4,1.0,21,对照组,0
6953,Android,2,129,258,1,0.5,74,对照组,0
6954,Android,3,59,177,2,0.666666667,9,对照组,0
6955,iOS,1,77,77,0,0.0,86,对照组,0
6956,Android,2,188,376,1,0.5,55,对照组,0
6957,Android,2,257,514,2,1.0,62,对照组,0
6958,Android,2,50,100,0,0.0,64,对照组,0
6959,Android,1,149,149,0,0.0,53,对照组,0
6960,iOS,2,115,230,2,1.0,39,对照组,0
6961,iOS,1,258,258,0,0.0,54,对照组,1
6962,Android,4,106,424,2,0.5,49,对照组,0
6963,iOS,3,185,555,2,0.666666667,6,对照组,0
6964,iOS,1,111,111,0,0.0,35,对照组,0
6965,Android,2,163,326,2,1.0,34,对照组,0
6966,Android,3,108,324,2,0.666666667,20,对照组,0
6967,Android,2,174,348,0,0.0,82,对照组,1
6968,Android,2,139,278,1,0.5,60,对照组,0
6969,Android,3,139,417,2,0.666666667,3,对照组,1
6970,iOS,3,127,381,2,0.666666667,18,对照组,0
6971,Android,1,148,148,0,0.0,53,对照组,0
6972,Android,4,122,488,0,0.0,85,对照组,1
6973,Android,2,150,300,2,1.0,78,对照组,0
6974,iOS,3,112,336,2,0.666666667,55,对照组,1
6975,Android,3,132,396,1,0.333333333,22,对照组,0
6976,Android,2,135,270,0,0.0,86,对照组,1
6977,Android,1,131,131,0,0.0,74,对照组,0
6978,iOS,2,76,152,0,0.0,58,对照组,0
6979,Android,8,213,1704,5,0.625,11,对照组,0
6980,Android,1,233,233,0,0.0,62,对照组,0
6981,Android,9,131,1179,1,0.111111111,90,对照组,0
6982,iOS,2,108,216,1,0.5,31,对照组,0
6983,Android,3,193,579,3,1.0,90,对照组,0
6984,Android,1,172,172,0,0.0,69,对照组,1
6985,Android,2,98,196,0,0.0,21,对照组,0
6986,iOS,2,142,284,1,0.5,59,对照组,0
6987,Android,1,227,227,0,0.0,12,对照组,0
6988,Android,2,197,394,0,0.0,10,对照组,1
6989,Android,2,147,294,2,1.0,26,对照组,0
6990,iOS,10,187,1870,5,0.5,67,对照组,0
6991,iOS,1,37,37,0,0.0,31,对照组,1
6992,Android,3,288,864,2,0.666666667,33,对照组,0
6993,iOS,3,152,456,1,0.333333333,71,对照组,0
6994,iOS,1,155,155,0,0.0,48,对照组,0
6995,iOS,4,121,484,1,0.25,77,对照组,1
6996,Android,2,282,564,1,0.5,88,对照组,0
6997,Android,1,111,111,0,0.0,54,对照组,0
6998,iOS,4,258,1032,4,1.0,84,对照组,0
6999,iOS,1,172,172,0,0.0,53,对照组,0
7000,iOS,1,221,221,0,0.0,19,对照组,0
7001,Android,4,105,420,0,0.0,29,对照组,0
7002,Android,2,79,158,0,0.0,52,对照组,0
7003,iOS,5,231,1155,3,0.6,80,对照组,0
7004,iOS,6,166,996,3,0.5,36,对照组,0
7005,iOS,2,279,558,2,1.0,55,对照组,1
7006,iOS,5,114,570,5,1.0,7,对照组,0
7007,Android,2,100,200,0,0.0,7,对照组,1
7008,iOS,13,242,3146,8,0.615384615,79,对照组,0
7009,Android,2,293,586,0,0.0,31,对照组,0
7010,iOS,6,132,792,3,0.5,89,对照组,0
7011,iOS,5,139,695,2,0.4,1,对照组,0
7012,iOS,3,201,603,0,0.0,54,对照组,1
7013,iOS,2,91,182,0,0.0,51,对照组,1
7014,iOS,2,178,356,2,1.0,26,对照组,0
7015,Android,1,103,103,0,0.0,4,对照组,0
7016,iOS,3,292,876,0,0.0,6,对照组,0
7017,iOS,3,151,453,3,1.0,57,对照组,1
7018,iOS,3,158,474,2,0.666666667,28,对照组,1
7019,Android,1,152,152,0,0.0,38,对照组,0
7020,Android,1,93,93,0,0.0,57,对照组,0
7021,Android,2,122,244,1,0.5,70,对照组,1
7022,Android,3,164,492,0,0.0,82,对照组,0
7023,iOS,3,199,597,1,0.333333333,32,对照组,0
7024,iOS,2,225,450,0,0.0,20,对照组,0
7025,iOS,4,128,512,3,0.75,13,对照组,0
7026,Android,1,140,140,0,0.0,84,对照组,0
7027,iOS,4,184,736,4,1.0,45,对照组,0
7028,iOS,4,185,740,2,0.5,88,对照组,0
7029,Android,4,28,112,0,0.0,25,对照组,0
7030,Android,2,136,272,0,0.0,16,对照组,0
7031,Android,10,121,1210,7,0.7,15,对照组,1
7032,iOS,4,169,676,0,0.0,5,对照组,0
7033,iOS,1,137,137,0,0.0,7,对照组,1
7034,Android,3,202,606,0,0.0,29,对照组,0
7035,iOS,5,101,505,0,0.0,15,对照组,1
7036,Android,2,141,282,2,1.0,13,对照组,0
7037,Android,6,214,1284,1,0.166666667,19,对照组,0
7038,iOS,4,74,296,4,1.0,31,对照组,0
7039,Android,1,500,500,0,0.0,5,对照组,0
7040,Android,3,201,603,2,0.666666667,88,对照组,0
7041,Android,2,189,378,0,0.0,49,对照组,1
7042,iOS,4,95,380,2,0.5,80,对照组,1
7043,Android,5,95,475,4,0.8,10,对照组,0
7044,Android,3,115,345,0,0.0,33,对照组,0
7045,Android,9,211,1899,4,0.444444444,21,对照组,0
7046,Android,2,302,604,2,1.0,24,对照组,0
7047,Android,4,103,412,1,0.25,28,对照组,1
7048,Android,5,195,975,2,0.4,10,对照组,0
7049,Android,3,96,288,1,0.333333333,87,对照组,1
7050,iOS,5,91,455,4,0.8,63,对照组,0
7051,iOS,2,135,270,2,1.0,59,对照组,0
7052,Android,2,219,438,0,0.0,68,对照组,0
7053,iOS,1,74,74,0,0.0,46,对照组,0
7054,iOS,3,120,360,1,0.333333333,28,对照组,1
7055,Android,3,290,870,0,0.0,10,对照组,0
7056,iOS,6,199,1194,6,1.0,68,对照组,0
7057,Android,5,115,575,0,0.0,37,对照组,0
7058,Android,2,88,176,1,0.5,45,对照组,0
7059,Android,1,500,500,0,0.0,61,对照组,1
7060,Android,4,169,676,1,0.25,54,对照组,0
7061,Android,6,139,834,0,0.0,4,对照组,0
7062,iOS,5,132,660,4,0.8,30,对照组,0
7063,Android,6,179,1074,3,0.5,33,对照组,0
7064,iOS,2,162,324,2,1.0,44,对照组,1
7065,Android,2,196,392,0,0.0,63,对照组,0
7066,Android,2,87,174,2,1.0,18,对照组,0
7067,Android,3,157,471,0,0.0,35,对照组,0
7068,iOS,3,383,1149,0,0.0,81,对照组,0
7069,Android,3,134,402,1,0.333333333,62,对照组,0
7070,Android,2,163,326,0,0.0,49,对照组,0
7071,Android,2,105,210,0,0.0,38,对照组,1
7072,Android,2,146,292,2,1.0,40,对照组,0
7073,iOS,5,241,1205,0,0.0,67,对照组,0
7074,Android,3,179,537,2,0.666666667,26,对照组,0
7075,iOS,2,97,194,2,1.0,84,对照组,0
7076,Android,2,125,250,1,0.5,13,对照组,0
7077,iOS,1,288,288,0,0.0,90,对照组,0
7078,iOS,7,228,1596,0,0.0,78,对照组,0
7079,Android,4,148,592,3,0.75,90,对照组,0
7080,Android,1,77,77,0,0.0,30,对照组,0
7081,iOS,5,193,965,3,0.6,69,对照组,1
7082,Android,5,194,970,4,0.8,72,对照组,0
7083,Android,3,115,345,2,0.666666667,67,对照组,0
7084,Android,8,147,1176,7,0.875,11,对照组,1
7085,iOS,3,127,381,2,0.666666667,20,对照组,0
7086,Android,1,127,127,0,0.0,70,对照组,1
7087,Android,4,138,552,3,0.75,14,对照组,0
7088,Android,3,280,840,2,0.666666667,63,对照组,0
7089,iOS,2,156,312,2,1.0,25,对照组,0
7090,Android,4,117,468,2,0.5,59,对照组,0
7091,iOS,1,180,180,0,0.0,46,对照组,1
7092,Android,5,55,275,5,1.0,28,对照组,1
7093,iOS,1,212,212,0,0.0,89,对照组,0
7094,Android,1,232,232,0,0.0,74,对照组,1
7095,Android,3,306,918,1,0.333333333,57,对照组,0
7096,iOS,4,94,376,1,0.25,45,对照组,0
7097,iOS,3,83,249,3,1.0,31,对照组,1
7098,iOS,2,183,366,2,1.0,68,对照组,1
7099,Android,2,179,358,2,1.0,25,对照组,1
7100,Android,1,87,87,0,0.0,55,对照组,0
7101,Android,2,84,168,2,1.0,79,对照组,0
7102,Android,6,161,966,4,0.666666667,42,对照组,1
7103,iOS,3,80,240,0,0.0,50,对照组,0
7104,Android,5,166,830,3,0.6,6,对照组,1
7105,Android,8,111,888,0,0.0,58,对照组,0
7106,Android,2,142,284,2,1.0,14,对照组,0
7107,Android,2,115,230,1,0.5,6,对照组,0
7108,Android,12,130,1560,2,0.166666667,58,对照组,0
7109,Android,7,336,2352,2,0.285714286,46,对照组,0
7110,Android,1,74,74,0,0.0,80,对照组,0
7111,iOS,4,199,796,2,0.5,34,对照组,0
7112,Android,3,161,483,0,0.0,25,对照组,1
7113,Android,5,50,250,3,0.6,41,对照组,0
7114,Android,2,328,656,2,1.0,31,对照组,0
7115,Android,2,147,294,2,1.0,38,对照组,1
7116,iOS,2,134,268,1,0.5,10,对照组,0
7117,iOS,2,120,240,2,1.0,60,对照组,1
7118,iOS,5,113,565,4,0.8,34,对照组,0
7119,iOS,1,335,335,0,0.0,14,对照组,0
7120,iOS,2,148,296,1,0.5,59,对照组,1
7121,iOS,1,147,147,0,0.0,61,对照组,0
7122,Android,6,109,654,3,0.5,32,对照组,1
7123,iOS,7,115,805,0,0.0,3,对照组,0
7124,iOS,2,287,574,2,1.0,18,对照组,1
7125,Android,2,347,694,0,0.0,67,对照组,0
7126,iOS,4,81,324,0,0.0,51,对照组,0
7127,Android,8,176,1408,4,0.5,18,对照组,0
7128,Android,4,147,588,4,1.0,23,对照组,0
7129,iOS,2,121,242,1,0.5,34,对照组,1
7130,Android,1,409,409,0,0.0,8,对照组,0
7131,iOS,1,220,220,0,0.0,56,对照组,1
7132,iOS,3,138,414,2,0.666666667,75,对照组,0
7133,Android,2,248,496,2,1.0,59,对照组,0
7134,Android,3,215,645,0,0.0,44,对照组,1
7135,iOS,2,192,384,0,0.0,24,对照组,0
7136,Android,1,160,160,0,0.0,48,对照组,0
7137,Android,1,270,270,0,0.0,68,对照组,0
7138,iOS,8,122,976,1,0.125,14,对照组,1
7139,iOS,5,331,1655,1,0.2,68,对照组,0
7140,Android,9,91,819,0,0.0,30,对照组,0
7141,iOS,4,262,1048,3,0.75,4,对照组,0
7142,iOS,2,111,222,1,0.5,22,对照组,0
7143,iOS,7,199,1393,0,0.0,77,对照组,0
7144,iOS,3,141,423,0,0.0,15,对照组,0
7145,iOS,3,89,267,0,0.0,23,对照组,0
7146,iOS,3,141,423,2,0.666666667,62,对照组,1
7147,iOS,1,300,300,0,0.0,6,对照组,0
7148,Android,8,113,904,0,0.0,23,对照组,1
7149,iOS,4,100,400,3,0.75,80,对照组,0
7150,Android,3,73,219,2,0.666666667,5,对照组,0
7151,Android,3,120,360,0,0.0,67,对照组,0
7152,Android,3,313,939,1,0.333333333,87,对照组,0
7153,iOS,2,287,574,2,1.0,22,对照组,0
7154,iOS,4,172,688,2,0.5,59,对照组,0
7155,Android,1,152,152,0,0.0,78,对照组,0
7156,iOS,3,221,663,0,0.0,64,对照组,0
7157,Android,4,67,268,2,0.5,52,对照组,0
7158,iOS,2,391,782,1,0.5,12,对照组,0
7159,iOS,4,150,600,2,0.5,63,对照组,0
7160,Android,1,156,156,0,0.0,72,对照组,0
7161,Android,1,167,167,0,0.0,30,对照组,0
7162,Android,3,93,279,3,1.0,5,对照组,0
7163,iOS,4,358,1432,2,0.5,36,对照组,0
7164,Android,1,234,234,0,0.0,84,对照组,0
7165,iOS,4,225,900,3,0.75,71,对照组,0
7166,iOS,2,94,188,0,0.0,19,对照组,0
7167,iOS,2,137,274,0,0.0,83,对照组,0
7168,Android,1,148,148,0,0.0,21,对照组,0
7169,Android,1,182,182,0,0.0,24,对照组,0
7170,Android,5,142,710,1,0.2,28,对照组,0
7171,iOS,3,199,597,0,0.0,77,对照组,1
7172,iOS,2,154,308,2,1.0,52,对照组,0
7173,Android,3,77,231,2,0.666666667,85,对照组,0
7174,iOS,4,113,452,2,0.5,15,对照组,0
7175,iOS,4,164,656,0,0.0,90,对照组,0
7176,Android,3,449,1347,3,1.0,58,对照组,0
7177,Android,6,145,870,2,0.333333333,78,对照组,1
7178,Android,5,159,795,2,0.4,19,对照组,0
7179,iOS,4,203,812,3,0.75,61,对照组,1
7180,iOS,3,125,375,3,1.0,37,对照组,0
7181,iOS,4,151,604,1,0.25,86,对照组,1
7182,iOS,3,104,312,2,0.666666667,2,对照组,0
7183,iOS,6,177,1062,1,0.166666667,35,对照组,0
7184,Android,5,214,1070,5,1.0,58,对照组,0
7185,iOS,1,111,111,0,0.0,24,对照组,1
7186,iOS,1,108,108,0,0.0,21,对照组,0
7187,iOS,2,153,306,2,1.0,16,对照组,0
7188,Android,5,132,660,4,0.8,11,对照组,0
7189,Android,1,107,107,0,0.0,4,对照组,0
7190,Android,4,118,472,4,1.0,88,对照组,0
7191,iOS,4,184,736,2,0.5,80,对照组,0
7192,Android,6,156,936,2,0.333333333,3,对照组,0
7193,Android,3,148,444,1,0.333333333,59,对照组,0
7194,Android,1,192,192,0,0.0,49,对照组,1
7195,iOS,1,183,183,0,0.0,58,对照组,0
7196,Android,1,105,105,0,0.0,46,对照组,0
7197,iOS,2,112,224,0,0.0,15,对照组,0
7198,iOS,2,121,242,1,0.5,49,对照组,1
